2026/09/18 03:42:14 socat[86] N PTY is /dev/pts/0
2026/09/18 03:42:14 socat[86] N PTY is /dev/pts/1
2026/09/18 03:42:14 socat[86] N starting data transfer loop with FDs [5,5] and [7,7]
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 37) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 14) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 26) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 18) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 22) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 5) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 62) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 65) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 54) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 13) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 7) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 1) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 58) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 21) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 46) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 60) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 7) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 26) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 41) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 33) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 34) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 5) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 3) completed
2026/09/18 03:42:19 socat[86] N write(7, 0x555bde1e3000, 3) completed
2026/09/18 03:42:19 socat[86] N write(7, 0x555bde1e3000, 13) completed
2026/09/18 03:42:19 socat[86] N write(7, 0x555bde1e3000, 3) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 3) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 51) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 16) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 61) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 10) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 57) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 12) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 55) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 12) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 31) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 23) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 40) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 27) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 62) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 5) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 27) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 40) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 61) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 18) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 31) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 17) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 12) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 24) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 30) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 60) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 7) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 14) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 53) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 32) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 22) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 12) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 57) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 10) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 35) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 31) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 35) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 16) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 15) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 40) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 27) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 20) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 47) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 7) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 60) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 58) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 9) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 34) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 33) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 7) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 60) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 36) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 31) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 60) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 7) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 15) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 52) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 11) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 44) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 11) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 64) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 3) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 5) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 3) completed
2026/09/18 03:42:19 socat[86] N write(7, 0x555bde1e3000, 3) completed
2026/09/18 03:42:19 socat[86] N write(7, 0x555bde1e3000, 13) completed
2026/09/18 03:42:19 socat[86] N write(7, 0x555bde1e3000, 3) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 3) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 29) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 38) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 31) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 36) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 52) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 15) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 27) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 40) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 65) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 36) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 2) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 31) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 6) completed
2026/09/18 03:42:19 socat[86] N write(5, 0x555bde1e3000, 68) completed
