2026/09/18 03:15:21 socat[86] N PTY is /dev/pts/0
2026/09/18 03:15:21 socat[86] N PTY is /dev/pts/1
2026/09/18 03:15:21 socat[86] N starting data transfer loop with FDs [5,5] and [7,7]
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 46) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 21) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 67) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 10) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 57) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 34) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 11) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 21) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 15) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 19) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 29) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 17) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 50) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 53) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 14) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 51) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 9) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 17) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 50) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 41) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 21) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 67) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 45) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 22) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 18) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 49) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 67) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 12) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 9) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 17) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 50) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 41) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 50) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 13) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 54) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 68) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 6) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 19) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 4) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 4) completed
2026/09/18 03:15:25 socat[86] N write(7, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 4) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 2) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 4) completed
2026/09/18 03:15:25 socat[86] N write(5, 0x5629e463f000, 3) completed
2026/09/18 03:15:27 socat[86] N socat_signal(): handling signal 15
2026/09/18 03:15:27 socat[86] W exiting on signal 15
2026/09/18 03:15:27 socat[86] N socat_signal(): finishing signal 15
2026/09/18 03:15:27 socat[86] N exit(143)
